saddle_gamma,saddle_proj,flow_i1_gamma,flow_i1_proj,flow_i2_gamma,flow_i2_proj,flow_1_gamma,flow_1_proj,flow_2_gamma,flow_2_proj,flow_sgd1_gamma,flow_sgd1_proj,flow_sgd2_gamma,flow_sgd2_proj,flow_adam1_gamma,flow_adam1_proj,flow_adam2_gamma,flow_adam2_proj
0.6473804867632861,-1.2255127468385751e-13,22.1189046785545,-0.742253683971763,28.11699889301859,2.3653786614963965,35.483987244877625,-0.7045846822441696,46.355390810604696,2.3214068998124633,4.09288674106972,-0.8640623765803751,17.377494088123775,2.4381026631127556,6.899336736817089,-0.780268843784979,16.19984207478239,2.4544309398537942
0.6473804867710398,-1.3321635461416292e-13,23.44562356334211,-0.7405485238861311,29.767696096046038,2.3591283904464446,37.77377106256037,-0.7035440248266644,49.333580739847655,2.317606228809775,4.0913161591564045,-0.8549797585633888,17.480065447243824,2.437468260692541,6.906655422759645,-0.778695419701273,16.30686484876557,2.449917799906566
0.6473804867834378,-1.237412949883776e-13,24.853232868176903,-0.7389496069636612,31.518920644348,2.353279050836778,40.21205483589504,-0.7025702350219019,52.50593486488384,2.3140590603956634,4.094671956660312,-0.8530998838600939,17.580055403115953,2.4361958465272906,6.91339872131145,-0.7800606792096298,16.4120428944521,2.4515325953786484
0.6473804867981237,-1.2304740559798688e-13,26.346580907988326,-0.737449956459236,33.37666254389585,2.3478033743286817,42.80843006997851,-0.7016588110932878,55.884976639570546,2.3107475110234015,4.092283307570179,-0.8620520691199889,17.677515859124508,2.434304128380028,6.919377856963019,-0.7802639313563988,16.514671964703616,2.449710954304166
0.6473804868113211,-1.3686274336066617e-13,27.930808530738904,-0.7360430680748095,35.347256816008475,2.3426762441030737,45.57310671068116,-0.7008056010310404,59.48405461877214,2.3076550637373536,4.091859436106396,-0.8600808227746919,17.772631380436124,2.43296102556583,6.925031069825355,-0.779358091178002,16.615177037386637,2.4474921847153563
0.6473804868264766,-6.957975862142973e-14,29.611357295969164,-0.734722913253733,37.43743154900905,2.3378741050542784,48.516951006913985,-0.7000067395972507,63.31735885399212,2.304766453436245,4.093363671516649,-0.8633705682718766,17.865529877442327,2.4319938011439657,6.930305505692244,-0.7805629943881216,16.713729096537396,2.4472769174534004
0.647380486854463,-8.697903508547711e-14,31.39401752940293,-0.7334838459355995,39.65431509314112,2.333375155105907,51.65153278172659,-0.6992586412957909,67.40000917954029,2.3020675329604767,4.093386766895653,-0.85093509219691,17.95623324000682,2.43115641468441,6.9348864503413346,-0.7823542390667312,16.81009938707359,2.4442981869523046
0.6473804868865879,-1.0367054437132595e-13,33.28493126398523,-0.7323206295740078,42.00545161542679,2.329159209568749,54.98918341858038,-0.6985579553426031,71.74810675264439,2.2995452074250267,4.093964669690877,-0.8584573554660017,18.044905372507692,2.433431481008702,6.939177396247298,-0.780786301760003,16.904959744546268,2.4447555712959
0.647380486931344,-1.0954431806098341e-13,35.290605429603616,-0.7312284091122979,44.49884825457356,2.325207401742219,58.54302015132623,-0.6979015783730071,76.37879489768409,2.2971873477459486,4.0928159615072754,-0.8459756259618353,18.13155764426407,2.429404245605796,6.943480685867421,-0.7799027721756759,16.997743289571886,2.441670902315166
0.6473804869891089,-1.3527026720971946e-13,37.41794978351901,-0.7302026016831751,47.142985115073174,2.3215022384686703,62.327019635416384,-0.6972866144762346,81.31031354402185,2.294982726240609,4.093445075673188,-0.8660561963849793,18.216175871389137,2.4296775873439116,6.947419317494903,-0.7788748808367242,17.088986603824086,2.4417165394574476
0.647380487050756,-7.05616121088326e-14,39.67429509027201,-0.7292390005114482,49.94684906532646,2.318027464930364,66.35605329627231,-0.6967103728026056,86.5621126486777,2.2929209047757673,4.093671247193997,-0.8726662182372354,18.29901182651607,2.4275311012464513,6.951300719476605,-0.7780784090433076,17.17856514003124,2.441046229881865
0.6473804871597539,-1.0037110032001806e-13,42.067411470157936,-0.7283336486293406,52.91996425336474,2.314767964553626,70.64596309629847,-0.6961703378814241,92.1548859627096,2.29099221804484,4.093941117583232,-0.8822177209288187,18.379957144884898,2.4268530410609936,6.9549621904699155,-0.7797686458165627,17.26645343970238,2.4407636664414967
0.6473804872961271,-1.668318261316415e-13,44.60555014204631,-0.7274828701895317,56.072433983678934,2.311709650884057,75.21363379464964,-0.6956641766188638,98.11068506921751,2.289187694994241,4.093421075648302,-0.8652917822734606,18.45938692658261,2.4272208991949054,6.958189099040425,-0.7816604059259762,17.35284537898209,2.438256091524993
0.6473804874647364,-7.91484933149178e-14,47.297459462532586,-0.7266832362703364,59.41496675675056,2.308839448971579,80.07698643135345,-0.6951897045092301,104.45297452859444,2.287499006441281,4.0929146407349215,-0.8646942007037252,18.537006948045658,2.425387452216633,6.961204557841031,-0.7819230700603306,17.437735144840875,2.4365172293916872
0.6473804876755891,-7.220266051710666e-14,50.15240901310017,-0.7259315423422465,62.95891043926533,2.306145158780561,85.25515926956996,-0.6947448875409514,111.20674197068394,2.285918415925791,4.094500032136926,-0.8781270015622218,18.613034255095045,2.4248974910519046,6.964032482265901,-0.7789708508680623,17.52130186418954,2.4359067869166644
0.6473804879064481,-1.0374687220426893e-13,53.18024268269531,-0.7252247989173715,66.71629646459095,2.3036154477427564,90.76851181450269,-0.694327826766914,118.39859858492636,2.2844387393557475,4.093770185535501,-0.8669593499304282,18.687582220889453,2.424629417275925,6.966748528335518,-0.7768090533752485,17.60351852015568,2.4357505023265063
0.6473804882378116,-1.2949710748166865e-13,56.391391838383456,-0.7245602188807718,70.6998707491027,2.3012397453769227,96.63872201861443,-0.6939367514303263,126.05688211497241,2.283053288686977,4.092815758265604,-0.8569770583562403,18.76064367315503,2.4226679680436094,6.969136697405008,-0.7767025304460979,17.684384434184363,2.4364786601442043
0.6473804886490073,-7.600170492949587e-14,59.79692760576689,-0.7239351902235582,74.92316652856442,2.29900820409047,102.8888700898897,-0.6935700066560946,134.21175213319788,2.281755852703364,4.096306039953912,-0.8650456001850868,18.832224463249176,2.4218555298491324,6.97119910965985,-0.7811848281851572,17.763811461143984,2.43347562530682
0.6473804891930952,-1.4898846045774405e-13,63.408588670386074,-0.7233472771136136,79.4005068327648,2.296911664879913,109.5435208837317,-0.6932260487632798,142.89535028859848,2.2805406461568984,4.095969881258621,-0.8746685655660897,18.902480127048463,2.4215346930453414,6.972953735486632,-0.7819440291837212,17.842132460700007,2.433162694036289
0.6473804898502121,-1.11594761209588e-13,67.2388225325721,-0.7227942035531232,84.14707879718893,2.294941566443695,116.62884029179683,-0.6929034339839841,152.14188923966765,2.2794022870209503,4.093262262056395,-0.8702456995293669,18.971280957116697,2.421340934351185,6.974544226960033,-0.7805075905534449,17.9192797292407,2.4313506456547653
0.6473804906416394,-1.4402021242254648e-13,71.30083279745828,-0.7222738354870293,89.1789845461573,2.293089943913962,124.17268096922173,-0.6926008136206621,161.9877980247458,2.2783357633993364,4.093446339217582,-0.8551067444013531,19.038832431125513,2.421525105469038,6.976295284722108,-0.779239217594628,17.995284521989227,2.4313559830875837
